sr_no,sector,ministry,agency,project_code,project_name,original_cost,revised_cost,expenditure,physical_progress,original_completion,revised_completion,sanction_date,date_inconsistency_flag,missing_revised_cost_flag,missing_revised_completion_flag,missing_sanction_date_flag,project_duration_days,project_duration_months,expenditure_ratio,progress_per_month,completion_date_difference_days,delay_days,delay_flag,cost_overrun,cost_overrun_percent,cost_overrun_flag
99,Coal,Ministry of Coal,SECL - CIL,617287,KUSMUNDA OC EXPANSION PROJECT 50-75 MTY,4517,,16.97,3,2030-03-31,,2024-11-29,0,1,1,0,1948.0,63.99474375821288,0.0037569183086119105,0.04687885010266941,,,,,,
100,Coal,Ministry of Coal,South Eastern Coalfields Limited [SECL],613801,MAHAMAYA OCP [1.50 MTY],410,,169.3,38,2026-03-31,,2018-05-24,0,1,1,0,2868.0,94.21813403416557,0.4129268292682927,0.40331938633193865,,,,,,
101,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615189,MAKARDHOKRA EXPN OC 4.9 MTY,362,,67.64,12,2026-03-31,,2022-06-14,0,1,1,0,1386.0,45.532194480946124,0.18685082872928177,0.26354978354978353,,,,,,
102,Coal,Ministry of Coal,South Eastern Coalfields Limited [SECL],617288,MANIKPUR OC EXPANSION PROJECT 7 MTY,383,,0.86,1,2029-03-31,,2025-01-13,0,1,1,0,1538.0,50.52562417871222,0.0022454308093994776,0.019791937581274382,,,,,,
103,Coal,Ministry of Coal,Bharat Coking Coal Limited [BCCL],400313,Master Plan for Jharia and Raniganj Coalfields,2662,,787.75,43,2019-08-11,2028-12-31,2009-08-12,0,1,0,0,3651.0,119.94086727989487,0.2959241172051089,0.3585099972610244,3430.0,3430.0,1.0,,,
104,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],400173,MOHANPUR EXPANSION OC -PHASE II,889,,85.51,30,2026-03-31,,2020-11-11,0,1,1,0,1966.0,64.58607095926412,0.09618672665916761,0.46449643947100716,,,,,,
105,Coal,Ministry of Coal,BCCL - CIL,400425,MOONIDIH XV SEAM UG,1230,,624.17,81,2019-03-31,2026-05-31,2011-08-12,0,1,0,0,2788.0,91.59001314060447,0.5074552845528455,0.8843758967001435,2618.0,2618.0,1.0,,,
106,Coal,Ministry of Coal,Ministry of Coal,613808,MURAIDIH UG PROJECT,340,,190.65,70,2014-04-30,2026-12-31,2011-02-14,0,1,0,0,1171.0,38.469119579500656,0.5607352941176471,1.8196413321947054,4628.0,4628.0,1.0,,,
107,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615919,N. EXTN. MUNGOLI NIRGUDA D OCP 6.125 MTY,1025,,165.54,0,2030-03-31,,2024-06-05,0,1,1,0,2125.0,69.80946123521682,0.16150243902439024,0.0,,,,,,
108,Coal,Ministry of Coal,Singareni Collieries Company Limited [SCCL],615857,Naini Coal Mine,494,,491.33,80,2026-03-31,,2020-03-01,0,1,1,0,2221.0,72.96320630749014,0.9945951417004049,1.0964430436740207,,,,,,
109,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],400181,NAKRAKONDA KUMARDIH- B OCP,503,,70.97,25,2029-03-31,,2018-08-11,0,1,1,0,3885.0,127.6281208935611,0.1410934393638171,0.19588159588159587,,,,,,
110,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615188,NEW MAJRI UG TO OC 3 MTY COST PLUS,402,,41.08,24,2027-03-31,,2022-09-02,0,1,1,0,1671.0,54.894875164257556,0.10218905472636816,0.4371992818671454,,,,,,
111,Coal,Ministry of Coal,Northern Coalfields Limited [NCL],400321,NIGAHI EXPANSION [15 TO 25 MTPA] OPENCAST MINING PROJECT,1730,,772.91,44,2025-03-31,2028-03-31,2020-11-11,0,1,0,0,1601.0,52.595269382391585,0.44676878612716764,0.8365771392879451,1096.0,1096.0,1.0,,,
112,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615982,NILJAI EXPANSION DEEP OCP,320,,367.6,79,2022-03-31,2026-03-31,2016-08-27,0,1,0,0,2042.0,67.08278580814718,1.1487500000000002,1.1776493633692457,1461.0,1461.0,1.0,,,
113,Coal,Ministry of Coal,Ministry of Coal,400151,NORTH URIMARI EXPANSION OCP,779,,695.11,67,2029-03-31,,2021-07-12,0,1,1,0,2819.0,92.60840998685939,0.8923106546854942,0.7234764100744946,,,,,,
114,Coal,Ministry of Coal,NLC India Limited [NLCIL],400142,Pachwara South Coal Block,2243,,1165.64,54,2028-09-30,,,0,1,1,1,,,0.5196790013374945,,,,,,,
115,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],616230,PARASCOLE JAMBAD OCP,1194,,6.79,0,2037-03-31,,2024-11-29,0,1,1,0,4505.0,147.99605781865966,0.005686767169179229,0.0,,,,,,
116,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],613794,PARASEA-BELBAID UG PROJECT,389,,131.42,16,2028-03-31,,2023-01-31,0,1,1,0,1886.0,61.95795006570302,0.33784061696658096,0.25823966065747617,,,,,,
117,Coal,Ministry of Coal,South Eastern Coalfields Limited [SECL],616234,PELMA OC MDO,1725,,15.63,17,2033-03-31,,2022-10-14,0,1,1,0,3821.0,125.52562417871222,0.009060869565217391,0.13543051557183983,,,,,,
118,Coal,Ministry of Coal,South Eastern Coalfields Limited [SECL],400144,PORDA CHIMTAPANI OCP [10 MTY],2310,,83.66,10,2029-03-31,,2020-12-24,0,1,1,0,3019.0,99.17871222076215,0.036216450216450216,0.10082808877111626,,,,,,
119,Coal,Ministry of Coal,Ministry of Coal,400160,RAJRAPPA RCE OCP,511,,488.57,76,2016-03-31,2027-03-31,2009-12-23,0,1,0,0,2290.0,75.22996057818659,0.956105675146771,1.010235807860262,4017.0,4017.0,1.0,,,
120,Coal,Ministry of Coal,Singareni Collieries Company Limited [SCCL],615864,Ramagundam OC-II Extension Project,490,,405.54,77,2026-03-31,,2015-11-01,0,1,1,0,3803.0,124.93429697766096,0.8276326530612246,0.616323954772548,,,,,,
121,Coal,Ministry of Coal,South Eastern Coalfields Limited [SECL],400152,RAMPUR BATURA OCP [4.0MTY],1249,,495.4,44,2026-03-31,,2019-07-22,0,1,1,0,2444.0,80.28909329829172,0.39663730984787826,0.5480196399345336,,,,,,
122,Coal,Ministry of Coal,Ministry of Coal,400150,RPR MAGADH EXP OCP,7254,,1534.64,38,2028-03-31,,2020-08-04,0,1,1,0,2796.0,91.85282522996057,0.2115577612351806,0.4137052932761088,,,,,,
123,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615918,RPR OF BHANEGAON OC,405,,11.71,8,2028-03-31,,2022-09-19,0,1,1,0,2020.0,66.36005256241786,0.02891358024691358,0.12055445544554456,,,,,,
124,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615187,RPR OF VISHNUPURI UG TO OC,221,,0.0,11,2029-03-31,,2022-11-04,0,1,1,0,2339.0,76.83968462549277,0.0,0.1431551945275759,,,,,,
125,Coal,Ministry of Coal,WCL - CIL,613804,RPR TAWA-III UG 0.84 MTY,314,,5.7,17,2027-03-31,,2021-12-28,0,1,1,0,1919.0,63.042049934296976,0.018152866242038216,0.2696612819176655,,,,,,
126,Coal,Ministry of Coal,Ministry of Coal,400136,SANGHMITRA OC,2660,,0.0,0,2032-03-31,,2024-03-26,0,1,1,0,2927.0,96.15637319316689,0.0,0.0,,,,,,
127,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615184,SAONER UG MINE -1 EXPANSION 1.2 MTY,229,,139.81,68,2028-03-31,,2022-01-31,0,1,1,0,2251.0,73.94875164257556,0.6105240174672489,0.9195557529986672,,,,,,
128,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615186,SASTI EXPANSION OPENCAST,319,,90.96,20,2026-03-31,,2020-08-04,0,1,1,0,2065.0,67.83837056504599,0.28514106583072096,0.294818401937046,,,,,,
129,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615195,SHARDA UG MINE,166,,2.78,9,2028-03-31,,2023-09-05,0,1,1,0,1669.0,54.82917214191853,0.016746987951807228,0.16414619532654284,,,,,,
130,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],613793,SHYAMSUNDARPUR UG INCLUDING SARPI,484,,55.89,12,2026-03-31,,2020-04-16,0,1,1,0,2175.0,71.4520367936925,0.11547520661157025,0.1679448275862069,,,,,,
131,Coal,Ministry of Coal,Mahanadi Coalfields Limited (MCL),400166,SIARMAL OCP,5195,,3455.65,54,2029-03-31,2028-03-31,2021-02-02,1,1,0,0,2979.0,97.86465177398159,0.6651876804619827,0.5517824773413897,-365.0,-365.0,0.0,,,
132,Coal,Ministry of Coal,ECL - CIL,400182,SIDULI [OC & UG],535,,5.05,14,2027-03-31,,2018-05-22,0,1,1,0,3235.0,106.27463863337714,0.009439252336448599,0.13173415765069552,,,,,,
133,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615190,SINGHORI DEEP OC MIN 2.0 MTY,336,,26.64,6,2029-03-31,,2022-05-05,0,1,1,0,2522.0,82.8515111695138,0.07928571428571429,0.07241871530531324,,,,,,
134,Coal,Ministry of Coal,Ministry of Coal,615822,SIRKA OC,223,,139.31,60,2028-03-31,,2020-05-04,0,1,1,0,2888.0,94.87516425755584,0.6247085201793722,0.6324099722991691,,,,,,
135,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],400315,SONEPUR BAZARI EXPANSION OCP [12 MTY],5366,,571.02,17,2029-03-31,,2021-07-28,0,1,1,0,2803.0,92.08278580814716,0.10641446142377935,0.18461648234034964,,,,,,
136,Coal,Ministry of Coal,Mahanadi Coalfields Limited (MCL),400165,SUBHADRA OCP,1694,,1278.66,42,2029-03-31,2029-03-31,2021-03-25,0,1,0,0,2928.0,96.1892247043364,0.7548170011806375,0.4366393442622951,0.0,0.0,0.0,,,
137,Coal,Ministry of Coal,Ministry of Coal,615349,TAPIN SOUTH EXPN,230,,21.0,20,2028-03-31,,2020-11-04,0,1,1,0,2704.0,88.83048620236531,0.09130434782608696,0.22514792899408284,,,,,,
138,Coal,Ministry of Coal,Ministry of Coal,615843,TETARIAKHAR OC,244,,44.64,28,2025-03-31,2027-03-31,2019-11-04,0,1,0,0,1974.0,64.84888304862024,0.18295081967213114,0.43177304964539004,730.0,730.0,1.0,,,
139,Coal,Ministry of Coal,MIS MoCoal Integration Logins,615820,TIKAK EXTENSION OCP,160,,80.84,0,2031-07-04,,2022-07-05,0,1,1,0,3286.0,107.95006570302233,0.50525,0.0,,,,,,
140,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],400186,TILABONI UG,749,,51.73,10,2029-03-31,2029-03-31,2023-01-31,0,1,0,0,2251.0,73.94875164257556,0.06906542056074766,0.13522878720568637,0.0,0.0,0.0,,,
141,Coal,Ministry of Coal,MIS MoCoal Integration Logins,615821,TIRAP OCP,289,,105.47,0,2030-11-27,,2022-11-28,0,1,1,0,2921.0,95.9592641261498,0.36494809688581314,0.0,,,,,,
142,Coal,Ministry of Coal,Western Coalfields Limited [WCL],616044,UKNI DEEP OC MINE -COST PLUS,237,,159.21,87,2021-03-31,2026-03-31,2019-01-09,0,1,0,0,812.0,26.675427069645202,0.6717721518987342,3.2614285714285716,1826.0,1826.0,1.0,,,
143,Coal,Ministry of Coal,Western Coalfields Limited [WCL],615194,URDHAN EXPANSION OC COST PLUS,207,,23.22,1,2031-03-31,,2023-01-09,0,1,1,0,3003.0,98.65308804204993,0.11217391304347825,0.010136530136530137,,,,,,
144,Coal,Ministry of Coal,Singareni Collieries Company Limited [SCCL],615863,Venkatesh Khani Coal Mine,484,,434.44,75,2026-03-31,,2020-10-01,0,1,1,0,2007.0,65.93298291721419,0.8976033057851239,1.1375186846038865,,,,,,
145,Coal,Ministry of Coal,Western Coalfields Limited [WCL],617233,WAGHODA UG MINE [1.02 MTY],379,,0.0,0,2030-03-31,,2024-01-29,0,1,1,0,2253.0,74.01445466491458,0.0,0.0,,,,,,
146,Coal,Ministry of Power,National Thermal Power Corporation [NTPC],603293,Badam Coal Mining project of NTPC,502,784.0,302.2,59,2056-12-31,2027-04-01,2019-02-01,1,0,0,0,13848.0,454.92772667542704,0.6019920318725099,0.12969093009820915,-10867.0,-10867.0,0.0,282.0,56.17529880478087,1.0
147,Coal,Ministry of Power,Damodar Valley Corporation,400192,Tubed Coal Mine,1581,,599.18,34,2026-05-31,2026-05-31,,0,1,0,1,,,0.37898798228969005,,0.0,0.0,0.0,,,
148,Construction,Ministry of Housing & Urban Affairs,Central Public Works Department [CPWD],617282,"C/o 184 MS Flats for Hon'ble MPs at BKS Marg, New Delhi",647,646.52,518.46,98,2025-05-20,2025-08-31,2022-01-21,0,0,0,0,1215.0,39.91458607095926,0.8013292117465225,2.45524279835391,103.0,103.0,1.0,-0.4800000000000182,-0.0741885625966025,0.0
149,Construction,Ministry of Mines,Central Public Works Department (CPWD),617280,"Construction of Basement + Ground Floor+ 10 Storeyed building for State of the Art Director General, GSI Building at plot No.GN-40, Sector-V, Salt Lake, Kolkata",255,,78.34,35,2026-08-31,,2019-04-16,0,1,1,0,2694.0,88.50197109067017,0.3072156862745098,0.39547141796585006,,,,,,
150,Education,Department of Higher Education,"Indian Institute of Technology, Bombay",612203,Academic Block 1 & 2,68,263.93,22.15,16,2026-07-31,2027-03-31,,0,0,0,1,,,0.325735294117647,,243.0,243.0,1.0,195.93,288.13235294117646,1.0
151,Education,Department of Higher Education,NIT Patna,606013,Additional Campus of NITPatna,499,,425.47,91,2024-07-31,2026-01-31,2022-07-22,0,1,0,0,740.0,24.31011826544021,0.8526452905811623,3.7432972972972975,549.0,549.0,1.0,,,
152,Education,Department of Higher Education,IISC Bangalore,610940,"Additional Infrastructure at IISc Bangalore-RCC Monolithic for Men Hostel S14, Women Hostel S11 , Postdoctoral Hostel S12 2 Block , International Hostel S 12 , D&E Block S 12 2 Block FR.",420,420.41,360.72,99,2024-03-31,2025-09-30,2021-08-01,0,0,0,0,973.0,31.964520367936924,0.8588571428571429,3.097183967112025,548.0,548.0,1.0,0.410000000000025,0.09761904761905357,1.0
153,Education,Department of Higher Education,Banaras Hindu University,606479,Banaras Hindu University [ Kayakalp of Institute of Medical Sciences],246,,185.83,93,2022-09-30,2026-03-31,,0,1,0,1,,,0.7554065040650407,,1278.0,1278.0,1.0,,,
154,Education,Department of Higher Education,National Institute of Technology Uttarakhand,611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",651,,130.0,24,2027-09-30,,2020-06-30,0,1,1,0,2648.0,86.99080157687253,0.19969278033794163,0.27589123867069487,,,,,,
155,Education,Department of Higher Education,"National Institute of Technology, Meghalaya",612885,Construction and Developement of National Institute of Technology Meghalaya Permanent Campus at Sohra,495,,413.57,86,2022-03-31,2025-07-31,2020-03-04,0,1,0,0,757.0,24.868593955321945,0.8354949494949495,3.4581770145310435,1218.0,1218.0,1.0,,,
156,Education,Department of Higher Education,Central University of Punjab,617221,"Construction of Girls Hostel 400 seater, Boys Hostel 600 seater, Academic Block, International Hostel 100 seater, VC Residence and Purchase of Equipment",211,,0.0,0,2027-10-03,,2024-08-01,0,1,1,0,1158.0,38.042049934296976,0.0,0.0,,,,,,
157,Education,Department of Higher Education,"Indian Institute of Management, Jammu",602098,"Construction of Permanent Campus for IIM Jammu Phase-1 at Jagti, Nagrota, Jammu, J&K",425,500.91,484.52,96,2023-06-30,2025-08-31,2019-03-01,0,0,0,0,1582.0,51.971090670170824,1.1400470588235294,1.8471807838179521,793.0,793.0,1.0,75.91000000000003,17.86117647058824,1.0
158,Education,Department of Higher Education,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,1006,1217.4,615.95,66,2022-06-07,2026-11-30,2017-07-01,0,0,0,0,1802.0,59.19842312746386,0.6122763419483102,1.1148945615982242,1637.0,1637.0,1.0,211.4000000000001,21.013916500994046,1.0
159,Education,Department of Higher Education,Ministry of Education,612876,"Construction of Permanent Campus for NIT Mizoram at Lengpui, Aizawl",474,474.23,167.55,4,2029-12-31,2029-12-31,2020-03-04,0,0,0,0,3589.0,117.90407358738501,0.35348101265822784,0.033925884647534134,0.0,0.0,0.0,0.2300000000000182,0.04852320675105869,1.0
160,Education,Department of Higher Education,Central Tribal University of Andhra Pradesh,613008,Construction of Permanent Campus of Central Tribal University of Andhra Pradesh Phase-1,305,,83.33,24,2027-06-26,,,0,1,1,1,,,0.2732131147540984,,,,,,,
161,Education,Department of Higher Education,Gujarat,612916,"Construction of permanent campus of Central University of Gujarat at Village kundhela, Dist. Vadodara, Gujarat.",491,,301.44,76,2025-03-31,2026-03-31,,0,1,0,1,,,0.6139307535641548,,365.0,365.0,1.0,,,
162,Education,Department of Higher Education,"Central University, Himachal Pradesh",612894,"Construction of Permanent Campus of Central University of Himachal Pradesh at Dehra, District - Kangra, [H.P.] on Engineering. Procurement and Construction [EPC Mode 1] Basis.",252,300.45,183.36,78,2024-11-18,2025-11-30,2021-03-10,0,0,0,0,1349.0,44.31668856767411,0.7276190476190477,1.7600593031875462,377.0,377.0,1.0,48.44999999999999,19.22619047619047,1.0
163,Education,Department of Higher Education,"Indian intitue of Management, Amritsar",605292,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",348,,290.39,91,2023-06-30,2025-12-31,2019-10-01,0,1,0,0,1368.0,44.940867279894874,0.8344540229885057,2.0248830409356726,915.0,915.0,1.0,,,
164,Education,Department of Higher Education,"National Institute of Technology, Arunachal Pradesh",612898,Construction of Permanent Campus of National Institute of Technology Arunachal Pradesh,593,,549.96,75,2026-08-31,,,0,1,1,1,,,0.9274198988195617,,,,,,,
165,Education,Department of Higher Education,"Indian Institute of Technology, Hyderabad",609996,Construction of Precast housing and hostels at IIT Hyderabad,262,,164.4,71,2024-10-23,2026-01-01,,0,1,0,1,,,0.6274809160305344,,435.0,435.0,1.0,,,
166,Education,Department of Higher Education,Sikkim University,609736,"Construction of Sikkim University Campus Phase-I Package-II at Yangang, South Sikkim",314,,238.22,82,2025-01-04,2025-09-30,2020-08-01,0,1,0,0,1617.0,53.120893561103806,0.7586624203821656,1.5436487322201609,269.0,269.0,1.0,,,
167,Education,Department of Higher Education,Delhi University,616886,Delhi University Eastern Campus at Surajmal Vihar,373,,18.03,15,2026-10-31,,,0,1,1,1,,,0.04833780160857909,,,,,,,
168,Education,Department of Higher Education,NIT Nagaland,613013,Establishment of NIT Nagaland,276,,257.82,93,2025-12-31,,,0,1,1,1,,,0.9341304347826087,,,,,,,
169,Education,Department of Higher Education,"National Institute of Technology, Puducherry",612877,Establishment of NIT Puducherry Permanent Campus [Phase-I and Phase-II],618,544.34,509.24,94,2024-12-31,2025-08-31,2020-03-04,0,0,0,0,1763.0,57.91721419185282,0.8240129449838188,1.6230062393647193,243.0,243.0,1.0,-73.65999999999997,-11.919093851132681,0.0
170,Education,Department of Higher Education,Ministry of Education,612883,Establishment of Permanent Campus of NIT SIkkim at Khamdong-Gangtok District,686,610.76,121.56,7,2028-02-12,2026-12-31,2024-02-12,1,0,0,0,1461.0,47.99605781865966,0.177201166180758,0.14584531143052704,-408.0,-408.0,0.0,-75.24000000000001,-10.96793002915452,0.0
171,Education,Department of Higher Education,"Indian Institute of Management, Sirmaur",602099,Establishment of Permanent campus Phase 1 of IIM Sirmaur,393,454.78,320.75,92,2023-10-31,2026-02-28,2018-09-17,0,0,0,0,1870.0,61.432325886990796,0.8161577608142494,1.4975828877005348,851.0,851.0,1.0,61.77999999999997,15.720101781170476,1.0
172,Education,Department of Higher Education,"Indian Institute of Technology, Kharagpur",609019,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",500,442.0,382.6,87,2023-03-31,2026-03-31,2018-06-25,0,0,0,0,1740.0,57.16162943495401,0.7652,1.522,1096.0,1096.0,1.0,-58.0,-11.600000000000001,0.0
173,Education,Department of Higher Education,"Indian Institute of Technology, Bombay",612135,Hostel 4 -Earlier Known as Hostel 20,182,,132.44,94,2025-09-30,,,0,1,1,1,,,0.7276923076923076,,,,,,,
174,Education,Department of Higher Education,"Indian Institute of Technology, Mandi",612128,Hostel blocks & dining hall block,167,,72.09,58,2026-03-26,2026-03-26,,0,1,0,1,,,0.43167664670658684,,0.0,0.0,0.0,,,
175,Education,Department of Higher Education,"Indian Institutes of Science Education and Research, Behrampur",610315,IISER BERHAMPUR,1229,773.76,835.55,97,2021-03-31,2025-11-30,2018-10-24,0,0,0,0,889.0,29.204993429697765,0.6798616761594792,3.321349831271091,1705.0,1705.0,1.0,-455.24,-37.041497152156225,0.0
176,Education,Department of Higher Education,"Indian Institute of Technology, Kharagpur",609041,"IoE Projects [Civil Works], IIT Kharagpur",287,,310.0,86,2023-03-31,2026-12-31,,0,1,0,1,,,1.0801393728222997,,1371.0,1371.0,1.0,,,
177,Education,Department of Higher Education,Ministry of Education,612851,"Phase 1B - Construction of Academic Block, Hostel, Residential Tower, Directors Residence and External Development works at National Institute of Technology, Delhi Campus on Engineering, Procurement and Construction basis",333,,272.95,88,2025-09-30,,,0,1,1,1,,,0.8196696696696696,,,,,,,
178,Education,Department of Higher Education,"Indian Institute of Technology, Indore",611957,"Phase III A works at IIT Indore [03 Hostels, 01 Studio Apartment, 01 Housing, Heavy & Sophisticated lab complex, Academic POD and Infrastructure for center of excellence]",496,,138.6,30,2026-12-31,,,0,1,1,1,,,0.2794354838709677,,,,,,,
179,Education,Department of Higher Education,Tezpur University,606112,Tezpur University Projects,154,,288.87,93,2023-11-08,2025-08-31,2019-05-29,0,1,0,0,1624.0,53.350854139290405,1.8757792207792208,1.7431773399014778,662.0,662.0,1.0,,,
180,Electricity Generation,Ministry of Coal,NLC India Limited [NLCIL],612819,300 MW SPP part of 510 MW CPSU scheme,1813,1813.0,769.57,68,2024-09-27,2025-09-30,,0,0,0,1,,,0.4244732487589631,,368.0,368.0,1.0,0.0,0.0,0.0
181,Electricity Generation,Ministry of Coal,NLC India Limited [NLCIL],615327,50 MW Solar PP Minedout Area,218,,160.93,46,2025-03-31,2025-09-30,,0,1,0,1,,,0.7382110091743119,,183.0,183.0,1.0,,,
182,Electricity Generation,Ministry of Coal,NLC India Limited [NLCIL],617299,50 MW Wind Power Project,384,,303.5,41,2025-06-30,2026-01-31,2022-07-21,0,1,0,0,1075.0,35.31537450722733,0.7903645833333334,1.1609674418604652,215.0,215.0,1.0,,,
183,Electricity Generation,Ministry of Coal,NLC India Limited [NLCIL],400259,Ghatampur Thermal Power Plant 3 X 660 MW,17238,21780.9,20135.5,92,2020-11-26,2025-10-31,,0,0,0,1,,,1.1680879452372666,,1800.0,1800.0,1.0,4542.9000000000015,26.35398538113471,1.0
